% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
7.003	1	0	0	2	700	7	0	4	1	15	1	0	28	1610
7.003	1	0	0	3	700	7	0	5	1	15	1	0	5	137
7.003	1	0	0	4	700	7	0	6	1	15	1	0	5	137
7.003	1	0	0	5	700	7	0	7	1	15	1	0	16	699
7.003	1	0	0	6	700	7	0	8	1	15	1	0	3	84
7.003	1	0	0	7	700	7	0	9	1	15	1	0	16	699
7.003	1	0	0	8	700	7	0	10	1	15	1	0	0	43
7.003	1	0	0	9	700	7	0	11	1	15	1	0	26	1490
7.003	1	0	0	10	700	7	0	12	1	15	1	0	0	43
7.008	1	0	0	3	701	2	0	1	2	15	1	0	5	278
7.008	1	0	0	4	701	2	0	3	2	15	1	0	5	278
7.008	1	0	0	5	701	2	0	5	1	15	1	0	16	699
7.008	1	0	0	6	701	2	0	6	2	15	1	0	3	172
7.008	1	0	0	7	701	2	0	8	1	15	1	0	16	699
7.008	1	0	0	8	701	2	0	9	3	15	1	0	0	137
7.008	1	0	0	10	701	2	0	12	1	15	0	1	0	43
7.009	1	0	0	3	701	3	0	1	3	14	1	0	5	418
7.009	1	0	0	4	701	3	0	4	3	14	1	0	5	418
7.009	1	0	0	6	701	3	0	7	3	14	1	0	3	260
7.009	1	0	0	8	701	3	0	10	3	14	1	0	0	137
7.01	1	0	0	3	701	4	0	1	3	13	1	0	5	418
7.01	1	0	0	4	701	4	0	4	3	13	1	0	5	418
7.01	1	0	0	6	701	4	0	7	3	13	1	0	3	260
7.01	1	0	0	8	701	4	0	10	3	13	1	0	0	137
7.011	1	0	0	6	701	5	0	1	5	12	1	0	3	436
7.011	1	0	0	8	701	5	0	6	7	12	1	0	0	325
7.012	1	0	0	8	701	6	0	6	7	11	1	0	0	325
7.013	1	0	0	3	701	7	0	1	3	15	1	0	5	418
7.013	1	0	0	4	701	7	0	4	3	15	1	0	5	418
7.013	1	0	0	6	701	7	0	7	3	15	1	0	3	260
7.013	1	0	0	8	701	7	0	10	3	15	1	0	0	137
7.014	1	0	0	3	701	8	0	1	2	14	1	0	5	278
7.014	1	0	0	4	701	8	0	3	2	14	1	0	5	278
7.014	1	0	0	6	701	8	0	5	2	14	1	0	3	172
7.014	1	0	0	8	701	8	0	7	3	14	1	0	0	137
7.014	1	0	0	10	701	8	0	10	3	15	1	0	0	137
7.015	1	0	0	6	701	9	0	1	5	13	1	0	3	436
7.015	1	0	0	10	701	9	0	6	6	14	1	0	0	278
7.016	1	0	0	8	702	0	0	1	6	13	1	0	0	278
7.016	1	0	0	10	702	0	0	7	6	13	1	0	0	278
7.017	1	0	0	8	702	1	0	1	6	12	1	0	0	278
7.017	1	0	0	10	702	1	0	7	6	12	1	0	0	278
7.018	1	0	0	10	702	2	0	11	2	11	1	0	0	90
7.019	1	0	0	10	702	3	0	10	3	15	0	1	0	137
7.02	1	0	0	10	702	4	0	7	6	14	0	1	0	278
7.021	1	0	0	10	702	5	0	7	6	13	0	1	0	278
7.022	1	0	0	10	702	6	0	7	6	12	0	1	0	278
7.023	1	0	0	10	702	7	0	11	2	11	0	1	0	90
7.103	1	0	0	1	710	7	0	3	1	15	1	0	27	1557
7.103	1	0	0	2	710	7	0	4	1	15	1	0	28	1610
7.103	1	0	0	3	710	7	0	5	1	15	1	0	5	137
7.103	1	0	0	4	710	7	0	6	1	15	1	0	5	137
7.103	1	0	0	5	710	7	0	7	1	15	1	0	16	699
7.103	1	0	0	6	710	7	0	8	1	15	1	0	3	84
7.103	1	0	0	7	710	7	0	9	1	15	1	0	16	699
7.103	1	0	0	8	710	7	0	10	1	15	1	0	0	43
7.103	1	0	0	9	710	7	0	11	1	15	1	0	26	1490
7.103	1	0	0	10	710	7	0	12	1	15	1	0	0	43
7.108	1	0	0	3	711	2	0	1	2	15	1	0	5	278
7.108	1	0	0	4	711	2	0	3	2	15	1	0	5	278
7.108	1	0	0	5	711	2	0	5	1	15	1	0	16	699
7.108	1	0	0	7	711	2	0	6	1	15	1	0	16	699
7.108	1	0	0	8	711	2	0	7	3	15	1	0	0	137
7.108	1	0	0	10	711	2	0	10	1	15	0	1	0	43
7.108	1	0	0	6	711	2	0	11	1	15	0	1	3	84
7.109	1	0	0	3	711	3	0	1	4	14	1	0	5	559
7.109	1	0	0	4	711	3	0	5	4	14	1	0	5	559
7.109	1	0	0	8	711	3	0	9	4	14	1	0	0	184
7.11	1	0	0	3	711	4	0	1	2	13	1	0	5	278
7.11	1	0	0	4	711	4	0	3	2	13	1	0	5	278
7.11	1	0	0	8	711	4	0	5	8	13	1	0	0	371
7.111	1	0	0	8	711	5	0	5	8	12	1	0	0	371
7.113	1	0	0	3	711	7	0	1	2	15	1	0	5	278
7.113	1	0	0	4	711	7	0	3	2	15	1	0	5	278
7.113	1	0	0	6	711	7	0	5	2	15	1	0	3	172
7.113	1	0	0	8	711	7	0	7	3	15	1	0	0	137
7.113	1	0	0	10	711	7	0	10	3	15	1	0	0	137
7.114	1	0	0	3	711	8	0	1	1	14	1	0	5	137
7.114	1	0	0	4	711	8	0	2	1	14	1	0	5	137
7.114	1	0	0	6	711	8	0	3	4	14	1	0	3	348
7.114	1	0	0	8	711	8	0	7	3	14	1	0	0	137
7.114	1	0	0	10	711	8	0	10	3	14	1	0	0	137
7.115	1	0	0	6	711	9	0	1	4	13	1	0	3	348
7.115	1	0	0	8	711	9	0	5	4	13	1	0	0	184
7.115	1	0	0	10	711	9	0	9	4	13	1	0	0	184
7.116	1	0	0	6	712	0	0	1	3	12	1	0	3	260
7.116	1	0	0	8	712	0	0	4	4	12	1	0	0	184
7.116	1	0	0	10	712	0	0	8	5	12	1	0	0	231
7.117	1	0	0	10	712	1	0	5	8	11	1	0	0	371
7.118	1	0	0	6	712	2	0	1	8	15	1	0	3	699
7.118	1	0	0	10	712	2	0	9	3	15	0	1	0	137
7.119	1	0	0	6	712	3	0	3	7	14	1	0	3	612
7.119	1	0	0	10	712	3	0	10	3	14	0	1	0	137
7.12	1	0	0	6	712	4	0	7	2	13	1	0	3	172
7.12	1	0	0	10	712	4	0	9	4	13	0	1	0	184
7.121	1	0	0	10	712	5	0	8	5	12	0	1	0	231
7.122	1	0	0	10	712	6	0	5	8	11	0	1	0	371
7.203	1	0	0	3	720	7	0	4	1	15	1	0	5	137
7.203	1	0	0	4	720	7	0	5	1	15	1	0	5	137
7.203	1	0	0	5	720	7	0	6	1	15	1	0	16	699
7.203	1	0	0	6	720	7	0	7	1	15	1	0	3	84
7.203	1	0	0	7	720	7	0	8	1	15	1	0	16	699
7.203	1	0	0	8	720	7	0	9	1	15	1	0	0	43
7.203	1	0	0	9	720	7	0	10	1	15	1	0	26	1490
7.203	1	0	0	10	720	7	0	11	1	15	1	0	0	43
7.204	1	0	0	1	720	8	0	11	1	15	1	0	27	1557
7.204	1	0	0	2	720	8	0	12	1	15	1	0	28	1610
7.208	1	0	0	3	721	2	0	1	2	15	1	0	5	278
7.208	1	0	0	4	721	2	0	3	2	15	1	0	5	278
7.208	1	0	0	5	721	2	0	5	1	15	1	0	16	699
7.208	1	0	0	6	721	2	0	6	2	15	1	0	3	172
7.208	1	0	0	7	721	2	0	8	1	15	1	0	16	699
7.208	1	0	0	8	721	2	0	9	3	15	1	0	0	137
7.208	1	0	0	10	721	2	0	12	1	15	0	1	0	43
7.209	1	0	0	3	721	3	0	1	3	14	1	0	5	418
7.209	1	0	0	4	721	3	0	4	3	14	1	0	5	418
7.209	1	0	0	6	721	3	0	7	3	14	1	0	3	260
7.209	1	0	0	8	721	3	0	10	3	14	1	0	0	137
7.21	1	0	0	3	721	4	0	1	3	13	1	0	5	418
7.21	1	0	0	4	721	4	0	4	3	13	1	0	5	418
7.21	1	0	0	6	721	4	0	7	3	13	1	0	3	260
7.21	1	0	0	8	721	4	0	10	3	13	1	0	0	137
7.211	1	0	0	6	721	5	0	1	5	12	1	0	3	436
7.211	1	0	0	8	721	5	0	6	7	12	1	0	0	325
7.212	1	0	0	8	721	6	0	6	7	11	1	0	0	325
7.213	1	0	0	3	721	7	0	1	4	15	1	0	5	559
7.213	1	0	0	4	721	7	0	5	3	15	1	0	5	418
7.213	1	0	0	8	721	7	0	8	3	15	1	0	0	137
7.213	1	0	0	6	721	7	0	11	2	15	0	1	3	172
7.214	1	0	0	3	721	8	0	1	2	14	1	0	5	278
7.214	1	0	0	4	721	8	0	3	2	14	1	0	5	278
7.214	1	0	0	6	721	8	0	5	2	14	1	0	3	172
7.214	1	0	0	8	721	8	0	7	3	14	1	0	0	137
7.214	1	0	0	10	721	8	0	10	3	15	1	0	0	137
7.215	1	0	0	6	721	9	0	1	4	13	1	0	3	348
7.215	1	0	0	8	721	9	0	5	4	13	1	0	0	184
7.215	1	0	0	10	721	9	0	9	4	14	1	0	0	184
7.216	1	0	0	8	722	0	0	1	6	12	1	0	0	278
7.216	1	0	0	10	722	0	0	7	6	13	1	0	0	278
7.217	1	0	0	8	722	1	0	1	6	11	1	0	0	278
7.217	1	0	0	10	722	1	0	7	6	12	1	0	0	278
7.218	1	0	0	10	722	2	0	9	4	11	1	0	0	184
7.219	1	0	0	10	722	3	0	10	3	15	0	1	0	137
7.22	1	0	0	10	722	4	0	8	4	14	0	1	0	184
7.221	1	0	0	10	722	5	0	6	6	13	0	1	0	278
7.222	1	0	0	10	722	6	0	7	6	12	0	1	0	278
7.223	1	0	0	10	722	7	0	8	4	11	0	1	0	184
7.303	1	0	0	1	730	7	0	3	1	15	1	0	27	1557
7.303	1	0	0	2	730	7	0	4	1	15	1	0	28	1610
7.303	1	0	0	3	730	7	0	5	1	15	1	0	5	137
7.303	1	0	0	4	730	7	0	6	1	15	1	0	5	137
7.303	1	0	0	6	730	7	0	7	1	15	1	0	3	84
7.303	1	0	0	7	730	7	0	8	1	15	1	0	16	699
7.303	1	0	0	8	730	7	0	9	1	15	1	0	0	43
7.303	1	0	0	9	730	7	0	10	1	15	1	0	26	1490
7.303	1	0	0	10	730	7	0	11	1	15	1	0	0	43
7.304	1	0	0	5	730	8	0	12	1	15	1	0	16	699
7.308	1	0	0	3	731	2	0	1	2	15	1	0	5	278
7.308	1	0	0	4	731	2	0	3	2	15	1	0	5	278
7.308	1	0	0	6	731	2	0	5	3	15	1	0	3	260
7.308	1	0	0	7	731	2	0	8	1	15	1	0	16	699
7.308	1	0	0	8	731	2	0	9	3	15	1	0	0	137
7.308	1	0	0	10	731	2	0	12	1	15	0	1	0	43
7.309	1	0	0	3	731	3	0	1	3	14	1	0	5	418
7.309	1	0	0	4	731	3	0	4	3	14	1	0	5	418
7.309	1	0	0	6	731	3	0	7	3	14	1	0	3	260
7.309	1	0	0	8	731	3	0	10	3	14	1	0	0	137
7.31	1	0	0	3	731	4	0	1	2	13	1	0	5	278
7.31	1	0	0	4	731	4	0	3	3	13	1	0	5	418
7.31	1	0	0	5	731	4	0	6	1	15	1	0	16	699
7.31	1	0	0	6	731	4	0	7	3	13	1	0	3	260
7.31	1	0	0	8	731	4	0	10	3	13	1	0	0	137
7.311	1	0	0	3	731	5	0	1	1	12	1	0	5	137
7.311	1	0	0	6	731	5	0	2	4	12	1	0	3	348
7.311	1	0	0	8	731	5	0	6	7	12	1	0	0	325
7.312	1	0	0	8	731	6	0	6	7	11	1	0	0	325
7.313	1	0	0	3	731	7	0	1	3	15	1	0	5	418
7.313	1	0	0	4	731	7	0	4	3	15	1	0	5	418
7.313	1	0	0	6	731	7	0	7	3	15	1	0	3	260
7.313	1	0	0	8	731	7	0	10	3	15	1	0	0	137
7.314	1	0	0	3	731	8	0	1	2	14	1	0	5	278
7.314	1	0	0	4	731	8	0	3	2	14	1	0	5	278
7.314	1	0	0	6	731	8	0	5	2	14	1	0	3	172
7.314	1	0	0	8	731	8	0	7	3	14	1	0	0	137
7.314	1	0	0	10	731	8	0	10	3	15	1	0	0	137
7.315	1	0	0	6	731	9	0	1	4	13	1	0	3	348
7.315	1	0	0	8	731	9	0	5	4	13	1	0	0	184
7.315	1	0	0	10	731	9	0	9	3	14	1	0	0	137
7.316	1	0	0	8	732	0	0	1	6	12	1	0	0	278
7.316	1	0	0	10	732	0	0	7	6	13	1	0	0	278
7.317	1	0	0	8	732	1	0	1	6	11	1	0	0	278
7.317	1	0	0	10	732	1	0	7	5	12	1	0	0	231
7.318	1	0	0	10	732	2	0	7	6	11	1	0	0	278
7.319	1	0	0	10	732	3	0	10	3	15	0	1	0	137
7.32	1	0	0	10	732	4	0	10	3	14	0	1	0	137
7.321	1	0	0	10	732	5	0	7	6	13	0	1	0	278
7.322	1	0	0	10	732	6	0	8	5	12	0	1	0	231
7.323	1	0	0	10	732	7	0	7	6	11	0	1	0	278
7.403	1	0	0	1	740	7	0	3	1	15	1	0	27	1557
7.403	1	0	0	2	740	7	0	4	1	15	1	0	28	1610
7.403	1	0	0	3	740	7	0	5	1	15	1	0	5	137
7.403	1	0	0	4	740	7	0	6	1	15	1	0	5	137
7.403	1	0	0	5	740	7	0	7	1	15	1	0	16	699
7.403	1	0	0	6	740	7	0	8	1	15	1	0	3	84
7.403	1	0	0	7	740	7	0	9	1	15	1	0	16	699
7.403	1	0	0	8	740	7	0	10	1	15	1	0	0	43
7.403	1	0	0	9	740	7	0	11	1	15	1	0	26	1490
7.403	1	0	0	10	740	7	0	12	1	15	1	0	0	43
7.408	1	0	0	3	741	2	0	1	2	15	1	0	5	278
7.408	1	0	0	4	741	2	0	3	2	15	1	0	5	278
7.408	1	0	0	5	741	2	0	5	1	15	1	0	16	699
7.408	1	0	0	6	741	2	0	6	2	15	1	0	3	172
7.408	1	0	0	7	741	2	0	8	1	15	1	0	16	699
7.408	1	0	0	8	741	2	0	9	3	15	1	0	0	137
7.408	1	0	0	10	741	2	0	12	1	15	0	1	0	43
7.409	1	0	0	3	741	3	0	1	3	14	1	0	5	418
7.409	1	0	0	4	741	3	0	4	3	14	1	0	5	418
7.409	1	0	0	6	741	3	0	7	3	14	1	0	3	260
7.409	1	0	0	8	741	3	0	10	3	14	1	0	0	137
7.41	1	0	0	3	741	4	0	1	3	13	1	0	5	418
7.41	1	0	0	4	741	4	0	4	3	13	1	0	5	418
7.41	1	0	0	6	741	4	0	7	3	13	1	0	3	260
7.41	1	0	0	8	741	4	0	10	3	13	1	0	0	137
7.411	1	0	0	6	741	5	0	1	5	12	1	0	3	436
7.411	1	0	0	8	741	5	0	6	7	12	1	0	0	325
7.412	1	0	0	8	741	6	0	6	7	11	1	0	0	325
7.413	1	0	0	3	741	7	0	1	3	15	1	0	5	418
7.413	1	0	0	4	741	7	0	4	3	15	1	0	5	418
7.413	1	0	0	6	741	7	0	7	3	15	1	0	3	260
7.413	1	0	0	8	741	7	0	10	3	15	1	0	0	137
7.414	1	0	0	3	741	8	0	1	2	14	1	0	5	278
7.414	1	0	0	4	741	8	0	3	2	14	1	0	5	278
7.414	1	0	0	6	741	8	0	5	2	14	1	0	3	172
7.414	1	0	0	8	741	8	0	7	3	14	1	0	0	137
7.414	1	0	0	10	741	8	0	10	3	15	1	0	0	137
7.415	1	0	0	6	741	9	0	1	5	13	1	0	3	436
7.415	1	0	0	10	741	9	0	6	6	14	1	0	0	278
7.416	1	0	0	8	742	0	0	1	6	13	1	0	0	278
7.416	1	0	0	10	742	0	0	7	6	13	1	0	0	278
7.417	1	0	0	8	742	1	0	1	6	12	1	0	0	278
7.417	1	0	0	10	742	1	0	7	6	12	1	0	0	278
7.418	1	0	0	10	742	2	0	11	2	11	1	0	0	90
7.419	1	0	0	10	742	3	0	10	3	15	0	1	0	137
7.42	1	0	0	10	742	4	0	7	6	14	0	1	0	278
7.421	1	0	0	10	742	5	0	7	6	13	0	1	0	278
7.422	1	0	0	10	742	6	0	7	6	12	0	1	0	278
7.423	1	0	0	10	742	7	0	11	2	11	0	1	0	90
7.503	1	0	0	1	750	7	0	3	1	15	1	0	27	1557
7.503	1	0	0	2	750	7	0	4	1	15	1	0	28	1610
7.503	1	0	0	3	750	7	0	5	1	15	1	0	5	137
7.503	1	0	0	4	750	7	0	6	1	15	1	0	5	137
7.503	1	0	0	5	750	7	0	7	1	15	1	0	16	699
7.503	1	0	0	6	750	7	0	8	1	15	1	0	3	84
7.503	1	0	0	7	750	7	0	9	1	15	1	0	16	699
7.503	1	0	0	8	750	7	0	10	1	15	1	0	0	43
7.503	1	0	0	9	750	7	0	11	1	15	1	0	26	1490
7.503	1	0	0	10	750	7	0	12	1	15	1	0	0	43
7.508	1	0	0	3	751	2	0	1	2	15	1	0	5	278
7.508	1	0	0	4	751	2	0	3	2	15	1	0	5	278
7.508	1	0	0	5	751	2	0	5	1	15	1	0	16	699
7.508	1	0	0	6	751	2	0	6	2	15	1	0	3	172
7.508	1	0	0	7	751	2	0	8	1	15	1	0	16	699
7.508	1	0	0	8	751	2	0	9	2	15	1	0	0	90
7.508	1	0	0	10	751	2	0	11	1	15	0	1	0	43
7.509	1	0	0	3	751	3	0	1	3	14	1	0	5	418
7.509	1	0	0	4	751	3	0	4	3	14	1	0	5	418
7.509	1	0	0	6	751	3	0	7	3	14	1	0	3	260
7.509	1	0	0	8	751	3	0	10	3	14	1	0	0	137
7.51	1	0	0	3	751	4	0	1	3	13	1	0	5	418
7.51	1	0	0	4	751	4	0	4	3	13	1	0	5	418
7.51	1	0	0	6	751	4	0	7	3	13	1	0	3	260
7.51	1	0	0	8	751	4	0	10	3	13	1	0	0	137
7.511	1	0	0	6	751	5	0	1	5	12	1	0	3	436
7.511	1	0	0	8	751	5	0	6	7	12	1	0	0	325
7.512	1	0	0	8	751	6	0	5	8	11	1	0	0	371
7.513	1	0	0	3	751	7	0	1	2	15	1	0	5	278
7.513	1	0	0	4	751	7	0	3	2	15	1	0	5	278
7.513	1	0	0	6	751	7	0	5	2	15	1	0	3	172
7.513	1	0	0	8	751	7	0	7	3	15	1	0	0	137
7.513	1	0	0	10	751	7	0	10	3	15	1	0	0	137
7.514	1	0	0	3	751	8	0	1	2	14	1	0	5	278
7.514	1	0	0	4	751	8	0	3	2	14	1	0	5	278
7.514	1	0	0	6	751	8	0	5	2	14	1	0	3	172
7.514	1	0	0	8	751	8	0	7	3	14	1	0	0	137
7.514	1	0	0	10	751	8	0	10	3	14	1	0	0	137
7.515	1	0	0	8	751	9	0	1	4	13	1	0	0	184
7.515	1	0	0	10	751	9	0	5	5	13	1	0	0	231
7.515	1	0	0	6	751	9	0	10	3	13	0	1	3	260
7.516	1	0	0	8	752	0	0	1	6	12	1	0	0	278
7.516	1	0	0	10	752	0	0	7	6	12	1	0	0	278
7.517	1	0	0	8	752	1	0	1	6	11	1	0	0	278
7.517	1	0	0	10	752	1	0	7	6	11	1	0	0	278
7.518	1	0	0	10	752	2	0	9	3	15	0	1	0	137
7.519	1	0	0	10	752	3	0	10	3	14	0	1	0	137
7.52	1	0	0	10	752	4	0	8	5	13	0	1	0	231
7.521	1	0	0	10	752	5	0	7	6	12	0	1	0	278
7.522	1	0	0	10	752	6	0	7	6	11	0	1	0	278
7.603	1	0	0	3	760	7	0	4	1	15	1	0	5	137
7.603	1	0	0	4	760	7	0	5	1	15	1	0	5	137
7.603	1	0	0	5	760	7	0	6	1	15	1	0	16	699
7.603	1	0	0	6	760	7	0	7	1	15	1	0	3	84
7.603	1	0	0	7	760	7	0	8	1	15	1	0	16	699
7.603	1	0	0	8	760	7	0	9	1	15	1	0	0	43
7.603	1	0	0	9	760	7	0	10	1	15	1	0	26	1490
7.603	1	0	0	10	760	7	0	11	1	15	1	0	0	43
7.604	1	0	0	1	760	8	0	11	1	15	1	0	27	1557
7.604	1	0	0	2	760	8	0	12	1	15	1	0	28	1610
7.608	1	0	0	3	761	2	0	1	2	15	1	0	5	278
7.608	1	0	0	4	761	2	0	3	2	15	1	0	5	278
7.608	1	0	0	5	761	2	0	5	1	15	1	0	16	699
7.608	1	0	0	6	761	2	0	6	2	15	1	0	3	172
7.608	1	0	0	7	761	2	0	8	1	15	1	0	16	699
7.608	1	0	0	8	761	2	0	9	3	15	1	0	0	137
7.608	1	0	0	10	761	2	0	12	1	15	0	1	0	43
7.609	1	0	0	3	761	3	0	1	3	14	1	0	5	418
7.609	1	0	0	4	761	3	0	4	3	14	1	0	5	418
7.609	1	0	0	6	761	3	0	7	3	14	1	0	3	260
7.609	1	0	0	8	761	3	0	10	3	14	1	0	0	137
7.61	1	0	0	3	761	4	0	1	3	13	1	0	5	418
7.61	1	0	0	4	761	4	0	4	3	13	1	0	5	418
7.61	1	0	0	6	761	4	0	7	3	13	1	0	3	260
7.61	1	0	0	8	761	4	0	10	3	13	1	0	0	137
7.611	1	0	0	6	761	5	0	1	5	12	1	0	3	436
7.611	1	0	0	8	761	5	0	6	7	12	1	0	0	325
7.612	1	0	0	8	761	6	0	6	7	11	1	0	0	325
7.613	1	0	0	3	761	7	0	1	3	15	1	0	5	418
7.613	1	0	0	4	761	7	0	4	3	15	1	0	5	418
7.613	1	0	0	6	761	7	0	7	3	15	1	0	3	260
7.613	1	0	0	8	761	7	0	10	3	15	1	0	0	137
7.614	1	0	0	3	761	8	0	1	2	14	1	0	5	278
7.614	1	0	0	4	761	8	0	3	2	14	1	0	5	278
7.614	1	0	0	6	761	8	0	5	2	14	1	0	3	172
7.614	1	0	0	8	761	8	0	7	3	14	1	0	0	137
7.614	1	0	0	10	761	8	0	10	3	15	1	0	0	137
7.615	1	0	0	6	761	9	0	1	4	13	1	0	3	348
7.615	1	0	0	8	761	9	0	5	4	13	1	0	0	184
7.615	1	0	0	10	761	9	0	9	4	14	1	0	0	184
7.616	1	0	0	8	762	0	0	1	6	12	1	0	0	278
7.616	1	0	0	10	762	0	0	7	6	13	1	0	0	278
7.617	1	0	0	8	762	1	0	1	6	11	1	0	0	278
7.617	1	0	0	10	762	1	0	7	6	12	1	0	0	278
7.618	1	0	0	10	762	2	0	9	4	11	1	0	0	184
7.619	1	0	0	10	762	3	0	10	3	15	0	1	0	137
7.62	1	0	0	10	762	4	0	8	4	14	0	1	0	184
7.621	1	0	0	10	762	5	0	6	6	13	0	1	0	278
7.622	1	0	0	10	762	6	0	7	6	12	0	1	0	278
7.623	1	0	0	10	762	7	0	8	4	11	0	1	0	184
7.703	1	0	0	1	770	7	0	3	1	15	1	0	27	1557
7.703	1	0	0	2	770	7	0	4	1	15	1	0	28	1610
7.703	1	0	0	3	770	7	0	5	1	15	1	0	5	137
7.703	1	0	0	4	770	7	0	6	1	15	1	0	5	137
7.703	1	0	0	6	770	7	0	7	1	15	1	0	3	84
7.703	1	0	0	7	770	7	0	8	1	15	1	0	16	699
7.703	1	0	0	8	770	7	0	9	1	15	1	0	0	43
7.703	1	0	0	9	770	7	0	10	1	15	1	0	26	1490
7.703	1	0	0	10	770	7	0	11	1	15	1	0	0	43
7.704	1	0	0	5	770	8	0	12	1	15	1	0	16	699
7.708	1	0	0	3	771	2	0	1	2	15	1	0	5	278
7.708	1	0	0	4	771	2	0	3	2	15	1	0	5	278
7.708	1	0	0	6	771	2	0	5	3	15	1	0	3	260
7.708	1	0	0	7	771	2	0	8	1	15	1	0	16	699
7.708	1	0	0	8	771	2	0	9	3	15	1	0	0	137
7.708	1	0	0	10	771	2	0	12	1	15	0	1	0	43
7.709	1	0	0	3	771	3	0	1	3	14	1	0	5	418
7.709	1	0	0	4	771	3	0	4	3	14	1	0	5	418
7.709	1	0	0	6	771	3	0	7	3	14	1	0	3	260
7.709	1	0	0	8	771	3	0	10	3	14	1	0	0	137
7.71	1	0	0	3	771	4	0	1	2	13	1	0	5	278
7.71	1	0	0	4	771	4	0	3	3	13	1	0	5	418
7.71	1	0	0	5	771	4	0	6	1	15	1	0	16	699
7.71	1	0	0	6	771	4	0	7	3	13	1	0	3	260
7.71	1	0	0	8	771	4	0	10	3	13	1	0	0	137
7.711	1	0	0	3	771	5	0	1	1	12	1	0	5	137
7.711	1	0	0	6	771	5	0	2	4	12	1	0	3	348
7.711	1	0	0	8	771	5	0	6	7	12	1	0	0	325
7.712	1	0	0	8	771	6	0	6	7	11	1	0	0	325
7.713	1	0	0	3	771	7	0	1	3	15	1	0	5	418
7.713	1	0	0	4	771	7	0	4	3	15	1	0	5	418
7.713	1	0	0	6	771	7	0	7	3	15	1	0	3	260
7.713	1	0	0	8	771	7	0	10	3	15	1	0	0	137
7.714	1	0	0	3	771	8	0	1	2	14	1	0	5	278
7.714	1	0	0	4	771	8	0	3	2	14	1	0	5	278
7.714	1	0	0	6	771	8	0	5	2	14	1	0	3	172
7.714	1	0	0	8	771	8	0	7	3	14	1	0	0	137
7.714	1	0	0	10	771	8	0	10	3	15	1	0	0	137
7.715	1	0	0	6	771	9	0	1	4	13	1	0	3	348
7.715	1	0	0	8	771	9	0	5	4	13	1	0	0	184
7.715	1	0	0	10	771	9	0	9	3	14	1	0	0	137
7.716	1	0	0	8	772	0	0	1	6	12	1	0	0	278
7.716	1	0	0	10	772	0	0	7	6	13	1	0	0	278
7.717	1	0	0	8	772	1	0	1	6	11	1	0	0	278
7.717	1	0	0	10	772	1	0	7	5	12	1	0	0	231
7.718	1	0	0	10	772	2	0	7	6	11	1	0	0	278
7.719	1	0	0	10	772	3	0	10	3	15	0	1	0	137
7.72	1	0	0	10	772	4	0	10	3	14	0	1	0	137
7.721	1	0	0	10	772	5	0	7	6	13	0	1	0	278
7.722	1	0	0	10	772	6	0	8	5	12	0	1	0	231
7.723	1	0	0	10	772	7	0	7	6	11	0	1	0	278
7.803	1	0	0	1	780	7	0	3	1	15	1	0	27	1557
7.803	1	0	0	2	780	7	0	4	1	15	1	0	28	1610
7.803	1	0	0	3	780	7	0	5	1	15	1	0	5	137
7.803	1	0	0	4	780	7	0	6	1	15	1	0	5	137
7.803	1	0	0	5	780	7	0	7	1	15	1	0	16	699
7.803	1	0	0	6	780	7	0	8	1	15	1	0	3	84
7.803	1	0	0	7	780	7	0	9	1	15	1	0	16	699
7.803	1	0	0	8	780	7	0	10	1	15	1	0	0	43
7.803	1	0	0	9	780	7	0	11	1	15	1	0	26	1490
7.803	1	0	0	10	780	7	0	12	1	15	1	0	0	43
7.808	1	0	0	3	781	2	0	1	2	15	1	0	5	278
7.808	1	0	0	4	781	2	0	3	2	15	1	0	5	278
7.808	1	0	0	5	781	2	0	5	1	15	1	0	16	699
7.808	1	0	0	6	781	2	0	6	2	15	1	0	3	172
7.808	1	0	0	7	781	2	0	8	1	15	1	0	16	699
7.808	1	0	0	8	781	2	0	9	3	15	1	0	0	137
7.808	1	0	0	10	781	2	0	12	1	15	0	1	0	43
7.809	1	0	0	3	781	3	0	1	3	14	1	0	5	418
7.809	1	0	0	4	781	3	0	4	3	14	1	0	5	418
7.809	1	0	0	6	781	3	0	7	3	14	1	0	3	260
7.809	1	0	0	8	781	3	0	10	3	14	1	0	0	137
7.81	1	0	0	3	781	4	0	1	3	13	1	0	5	418
7.81	1	0	0	4	781	4	0	4	3	13	1	0	5	418
7.81	1	0	0	6	781	4	0	7	3	13	1	0	3	260
7.81	1	0	0	8	781	4	0	10	3	13	1	0	0	137
7.811	1	0	0	6	781	5	0	1	5	12	1	0	3	436
7.811	1	0	0	8	781	5	0	6	7	12	1	0	0	325
7.812	1	0	0	8	781	6	0	6	7	11	1	0	0	325
7.813	1	0	0	3	781	7	0	1	3	15	1	0	5	418
7.813	1	0	0	4	781	7	0	4	3	15	1	0	5	418
7.813	1	0	0	6	781	7	0	7	3	15	1	0	3	260
7.813	1	0	0	8	781	7	0	10	3	15	1	0	0	137
7.814	1	0	0	3	781	8	0	1	2	14	1	0	5	278
7.814	1	0	0	4	781	8	0	3	2	14	1	0	5	278
7.814	1	0	0	6	781	8	0	5	2	14	1	0	3	172
7.814	1	0	0	8	781	8	0	7	3	14	1	0	0	137
